SN,MN,VC,Purchase-Price
Sa3724324134839,SM-S9180,SaSM-S9180256Sk,38900
Sa3092122328899,SM-S9180,SaSM-S9180256Sk,38900
Sa1961939646512,SM-S9180,SaSM-S9180256Sk,38900
Sa8342243080492,SM-S9180,SaSM-S9180256Sk,38900
Sa9248306879572,SM-S9180,SaSM-S9180256Li,38900
Sa5554757055518,SM-S9180,SaSM-S9180256Li,38900
Sa4620757272788,SM-S9180,SaSM-S9180256Li,38900
Sa4630810285517,SM-S9180,SaSM-S9180256Li,38900
Sa9366030676298,SM-S9180,SaSM-S9180256Li,38900
Sa3746388448473,SM-S9180,SaSM-S9180256Li,38900
Sa7114601994525,SM-S9180,SaSM-S9180256Li,38900
Sa7742733473412,SM-S9180,SaSM-S9180256Li,38900
Sa1902971441216,SM-S9180,SaSM-S9180256Li,38900
Sa1922880993196,SM-S9180,SaSM-S9180256Li,38900
Sa1810585171378,SM-S9180,SaSM-S9180256Li,38900
Sa2916309821689,SM-S9180,SaSM-S9180256Li,38900
Sa1451731768195,SM-S9180,SaSM-S9180256Li,38900
Sa7403091002825,SM-S9180,SaSM-S9180256Li,38900
Sa8771426446291,SM-S9180,SaSM-S9180256Li,38900
Sa9960031147918,SM-S9180,SaSM-S9180256Li,38900
Sa4820636268467,SM-S9180,SaSM-S9180256Li,38900
Sa4652706872907,SM-S9180,SaSM-S9180256Li,38900
Sa4207245141977,SM-S9180,SaSM-S9180256Li,38900
Sa0082960509676,SM-S9180,SaSM-S9180256Li,38900
Sa8058497634738,SM-S9180,SaSM-S9180256Li,38900
Sa9868779766400,SM-S9180,SaSM-S9180256Li,38900
Sa5964167461336,SM-S9180,SaSM-S9180256Li,38900
Sa4384677378373,SM-S9180,SaSM-S9180256Li,38900
Sa8085220769173,SM-S9180,SaSM-S9180256Li,38900
Sa5044931789881,SM-S9180,SaSM-S9180256Li,38900
Sa7398983833572,SM-S9180,SaSM-S9180256Li,38900
Sa5431807519355,SM-S9180,SaSM-S9180256Li,38900
Sa7839702405830,SM-S9180,SaSM-S9180256Li,38900
Sa9415845998729,SM-S9180,SaSM-S9180256Li,38900
Sa3621393496389,SM-S9180,SaSM-S9180256Li,38900
Sa2555500682606,SM-S9180,SaSM-S9180256Li,38900
Sa2122400765355,SM-S9180,SaSM-S9180256Li,38900
Sa9286566562514,SM-S9180,SaSM-S9180256Li,38900
Sa5383251009655,SM-S9180,SaSM-S9180256Li,38900
Sa1545549451529,SM-S9180,SaSM-S9180256Li,38900
Sa0166223377513,SM-S9180,SaSM-S9180256Li,38900
Sa3771842968367,SM-S9180,SaSM-S9180256Li,38900
Sa2766851035601,SM-S9180,SaSM-S9180256Li,38900
Sa1903192319926,SM-S9180,SaSM-S9180256Li,38900
Sa6658054687056,SM-S9180,SaSM-S9180256Li,38900
Sa9439428641775,SM-S9180,SaSM-S9180256Li,38900
Sa3444750116696,SM-S9180,SaSM-S9180256Li,38900
Sa1356468034952,SM-S9180,SaSM-S9180256Li,38900
Sa9361528062029,SM-S9180,SaSM-S9180256Li,38900
Sa4224277428886,SM-S9180,SaSM-S9180256Li,38900
Sa1021964164964,SM-S9180,SaSM-S9180256Li,38900
Sa7305215873879,SM-S9180,SaSM-S9180256Li,38900
Sa1553233323227,SM-S9180,SaSM-S9180256Li,38900
Sa4009114128937,SM-S9180,SaSM-S9180256Li,38900
Sa6500425748594,SM-S9180,SaSM-S9180256Re,38900
Sa9826488144194,SM-S9180,SaSM-S9180256Re,38900
Sa1525355391476,SM-S9180,SaSM-S9180256Re,38900
Sa2131838598432,SM-S9180,SaSM-S9180256Re,38900
Sa3973658245123,SM-S9180,SaSM-S9180256Re,38900
Sa9127497513761,SM-S9180,SaSM-S9180256Re,38900
Sa6774876084283,SM-S9180,SaSM-S9180256Re,38900
Sa8849690254385,SM-S9180,SaSM-S9180256Re,38900
Sa9673127697909,SM-S9180,SaSM-S9180256Re,38900
Sa2294017832605,SM-S9180,SaSM-S9180256Re,38900
Sa5438933465226,SM-S9180,SaSM-S9180256Re,38900
Sa7121759241065,SM-S9180,SaSM-S9180256Re,38900
Sa4787558892466,SM-S9180,SaSM-S9180256Re,38900
Sa8480131789247,SM-S9180,SaSM-S9180256Re,38900
Sa7425515946589,SM-S9180,SaSM-S9180256Re,38900
Sa0099568676828,SM-S9180,SaSM-S9180256Re,38900
Sa2906333055286,SM-S9180,SaSM-S9180256Re,38900
Sa3148177463789,SM-S9180,SaSM-S9180256Re,38900
Sa3961850696154,SM-S9180,SaSM-S9180256Re,38900
Sa6974114321192,SM-S9180,SaSM-S9180256Re,38900
Sa6348086445167,SM-S9180,SaSM-S9180256Re,38900
Sa8895319603583,SM-S9180,SaSM-S9180256Re,38900
Sa5900868065519,SM-S9180,SaSM-S9180256Re,38900
Sa9020665329810,SM-S9180,SaSM-S9180256Re,38900
Sa1890841508002,SM-S9180,SaSM-S9180256Re,38900
Sa0257510524995,SM-S9180,SaSM-S9180256Re,38900
Sa2330391191652,SM-S9180,SaSM-S9180256Re,38900
Sa9446252871746,SM-S9180,SaSM-S9180256Re,38900
Sa9298114838509,SM-S9180,SaSM-S9180256Re,38900
Sa8889557909383,SM-S9180,SaSM-S9180256Re,38900
Sa8461584162393,SM-S9180,SaSM-S9180256Re,38900
Sa4644370820543,SM-S9180,SaSM-S9180256Re,38900
Sa7961073770838,SM-S9180,SaSM-S9180256Re,38900
Sa0170905206776,SM-S9180,SaSM-S9180256Re,38900
Sa7634911631651,SM-S9180,SaSM-S9180256Re,38900
Sa3006614913826,SM-S9180,SaSM-S9180256Re,38900
Sa8959703080985,SM-S9180,SaSM-S9180256Re,38900
Sa1808730278720,SM-S9180,SaSM-S9180256Re,38900
Sa8029000081606,SM-S9180,SaSM-S9180256Re,38900
Sa5899289164895,SM-S9180,SaSM-S9180256Re,38900
Sa7605485505056,SM-S9180,SaSM-S9180256Re,38900
Sa9865995345509,SM-S9180,SaSM-S9180256Re,38900
Sa5929085606283,SM-S9180,SaSM-S9180256Re,38900
Sa0431543757958,SM-S9180,SaSM-S9180256Re,38900
Sa7858199812586,SM-S9180,SaSM-S9180256Re,38900
Sa2647726108628,SM-S9180,SaSM-S9180256Re,38900
Sa0256835374504,SM-S9180,SaSM-S9180256Re,38900
Sa7528794395992,SM-S9180,SaSM-S9180256Re,38900
Sa5360526681831,SM-S9180,SaSM-S9180256Re,38900
Sa3561445687592,SM-S9180,SaSM-S9180256Re,38900
Sa0974897220506,SM-S9180,SaSM-S9180256BM,38900
Sa5521146807869,SM-S9180,SaSM-S9180256BM,38900
Sa9731234908632,SM-S9180,SaSM-S9180256BM,38900
Sa1250761230978,SM-S9180,SaSM-S9180256BM,38900
Sa9982099833081,SM-S9180,SaSM-S9180256BM,38900
Sa9972236255857,SM-S9180,SaSM-S9180256BM,38900
Sa2905987598436,SM-S9180,SaSM-S9180256BM,38900
Sa1662034184806,SM-S9180,SaSM-S9180256BM,38900
Sa9162324275964,SM-S9180,SaSM-S9180256BM,38900
Sa2394861990004,SM-S9180,SaSM-S9180256BM,38900
Sa9617004963663,SM-S9180,SaSM-S9180256BM,38900
Sa8901529436577,SM-S9180,SaSM-S9180256BM,38900
Sa1553633160330,SM-S9180,SaSM-S9180256BM,38900
Sa1009285679789,SM-S9180,SaSM-S9180256BM,38900
Sa9001848693589,SM-S9180,SaSM-S9180256BM,38900
Sa4972335040498,SM-S9180,SaSM-S9180256BM,38900
Sa9363171612168,SM-S9180,SaSM-S9180256BM,38900
Sa0892306346382,SM-S9180,SaSM-S9180256BM,38900
Sa1181905990898,SM-S9180,SaSM-S9180256BM,38900
Sa4263912432422,SM-S9180,SaSM-S9180256BM,38900
Sa4185768203014,SM-S9180,SaSM-S9180256BM,38900
Sa9894306234694,SM-S9180,SaSM-S9180256BM,38900
Sa5791910024115,SM-S9180,SaSM-S9180256BM,38900
Sa7971106099396,SM-S9180,SaSM-S9180256BM,38900
Sa6809548230801,SM-S9180,SaSM-S9180256BM,38900
Sa0812297270390,SM-S9180,SaSM-S9180256BM,38900
Sa8836194020854,SM-S9180,SaSM-S9180256BM,38900
Sa4999830797265,SM-S9180,SaSM-S9180256BM,38900
Sa9365414257637,SM-S9180,SaSM-S9180256BM,38900
Sa8525912940691,SM-S9180,SaSM-S9180256BM,38900
Sa4832667468825,SM-S9180,SaSM-S9180256BM,38900
Sa9060175487630,SM-S9180,SaSM-S9180256BM,38900
Sa0692804039025,SM-S9180,SaSM-S9180256BM,38900
Sa1636970079689,SM-S9180,SaSM-S9180256BM,38900
Sa8479943390699,SM-S9180,SaSM-S9180256BM,38900
Sa6621134505861,SM-S9180,SaSM-S9180256BM,38900
Sa5055624039590,SM-S9180,SaSM-S9180256BM,38900
Sa5083191890280,SM-S9180,SaSM-S9180256BM,38900
Sa4306110805568,SM-S9180,SaSM-S9180256BM,38900
Sa9675548338511,SM-S9180,SaSM-S9180256BM,38900
Sa3539380170069,SM-S9180,SaSM-S9180256BM,38900
Sa9057089354606,SM-S9180,SaSM-S9180256BM,38900
Sa3012044216399,SM-S9180,SaSM-S9180256BM,38900
Sa7622951719031,SM-S9180,SaSM-S9180256BM,38900
Sa5398347409835,SM-S9180,SaSM-S9180256BM,38900
Sa2307675816218,SM-S9180,SaSM-S9180256BM,38900
Sa1602847526615,SM-S9180,SaSM-S9180256BM,38900
Sa6105690477289,SM-S9180,SaSM-S9180256BM,38900
Sa0373008398534,SM-S9180,SaSM-S9180256BM,38900
Sa8555948826448,SM-S9180,SaSM-S9180256BM,38900
Sa0885955941078,SM-S9180,SaSM-S9180512Ph,44900
Sa8338568475221,SM-S9180,SaSM-S9180512Ph,44900
Sa6639064701714,SM-S9180,SaSM-S9180512Ph,44900
Sa2298775023119,SM-S9180,SaSM-S9180512Ph,44900
Sa3826464418907,SM-S9180,SaSM-S9180512Ph,44900
Sa6480534316707,SM-S9180,SaSM-S9180512Ph,44900
Sa0660850877265,SM-S9180,SaSM-S9180512Ph,44900
Sa9468646423543,SM-S9180,SaSM-S9180512Ph,44900
Sa6579667978407,SM-S9180,SaSM-S9180512Ph,44900
Sa5184180684124,SM-S9180,SaSM-S9180512Ph,44900
Sa9775044898548,SM-S9180,SaSM-S9180512Ph,44900
Sa1941481405797,SM-S9180,SaSM-S9180512Ph,44900
Sa6113079394649,SM-S9180,SaSM-S9180512Ph,44900
Sa1223961859020,SM-S9180,SaSM-S9180512Ph,44900
Sa6932212305687,SM-S9180,SaSM-S9180512Ph,44900
Sa9200194336668,SM-S9180,SaSM-S9180512Ph,44900
Sa4624499900057,SM-S9180,SaSM-S9180512Ph,44900
Sa3838509741041,SM-S9180,SaSM-S9180512Ph,44900
Sa4781406740517,SM-S9180,SaSM-S9180512Ph,44900
Sa2336461487587,SM-S9180,SaSM-S9180512Ph,44900
Sa2822223953435,SM-S9180,SaSM-S9180512Ph,44900
Sa5565652353811,SM-S9180,SaSM-S9180512Ph,44900
Sa3940247904329,SM-S9180,SaSM-S9180512Ph,44900
Sa4949145158199,SM-S9180,SaSM-S9180512Ph,44900
Sa7444216236398,SM-S9180,SaSM-S9180512Ph,44900
Sa1196311493583,SM-S9180,SaSM-S9180512Ph,44900
Sa8545048312455,SM-S9180,SaSM-S9180512Ph,44900
Sa1843323356516,SM-S9180,SaSM-S9180512Ph,44900
Sa1006484413486,SM-S9180,SaSM-S9180512Ph,44900
Sa1651402542856,SM-S9180,SaSM-S9180512Ph,44900
Sa1296096031814,SM-S9180,SaSM-S9180512Ph,44900
Sa3337462228881,SM-S9180,SaSM-S9180512Ph,44900
Sa5964028137342,SM-S9180,SaSM-S9180512Ph,44900
Sa9409854032818,SM-S9180,SaSM-S9180512Ph,44900
Sa5705535157693,SM-S9180,SaSM-S9180512Ph,44900
Sa3949872537240,SM-S9180,SaSM-S9180512Ph,44900
Sa2400699151671,SM-S9180,SaSM-S9180512Ph,44900
Sa7756683724503,SM-S9180,SaSM-S9180512Ph,44900
Sa5203570883352,SM-S9180,SaSM-S9180512Ph,44900
Sa9683362806819,SM-S9180,SaSM-S9180512Ph,44900
Sa6212423571366,SM-S9180,SaSM-S9180512Ph,44900
Sa7228152589361,SM-S9180,SaSM-S9180512Ph,44900
Sa1478267106483,SM-S9180,SaSM-S9180512Ph,44900
Sa3854458355982,SM-S9180,SaSM-S9180512Ph,44900
Sa2358988255004,SM-S9180,SaSM-S9180512Ph,44900
Sa9527887786715,SM-S9180,SaSM-S9180512Ph,44900
Sa0816511129789,SM-S9180,SaSM-S9180512Ph,44900
Sa5744694128600,SM-S9180,SaSM-S9180512Ph,44900
Sa9204978044260,SM-S9180,SaSM-S9180512Ph,44900
Sa2660209538944,SM-S9180,SaSM-S9180512Ph,44900
Sa9586693390425,SM-S9180,SaSM-S9180512Gr,44900
Sa7306808174869,SM-S9180,SaSM-S9180512Gr,44900
Sa0751654760373,SM-S9180,SaSM-S9180512Gr,44900
Sa1561319969474,SM-S9180,SaSM-S9180512Gr,44900
Sa6789210295029,SM-S9180,SaSM-S9180512Gr,44900
Sa2797028551715,SM-S9180,SaSM-S9180512Gr,44900
Sa2107353561465,SM-S9180,SaSM-S9180512Gr,44900
Sa0616108006308,SM-S9180,SaSM-S9180512Gr,44900
Sa7784363508550,SM-S9180,SaSM-S9180512Gr,44900
Sa6223990023889,SM-S9180,SaSM-S9180512Gr,44900
Sa8129772041889,SM-S9180,SaSM-S9180512Gr,44900
Sa1636811868104,SM-S9180,SaSM-S9180512Gr,44900
Sa3999386878746,SM-S9180,SaSM-S9180512Gr,44900
Sa9361021096809,SM-S9180,SaSM-S9180512Gr,44900
Sa2939539100382,SM-S9180,SaSM-S9180512Gr,44900
Sa4393334753823,SM-S9180,SaSM-S9180512Gr,44900
Sa4565115569811,SM-S9180,SaSM-S9180512Gr,44900
Sa5237498627764,SM-S9180,SaSM-S9180512Gr,44900
Sa9766736094969,SM-S9180,SaSM-S9180512Gr,44900
Sa9670912748381,SM-S9180,SaSM-S9180512Gr,44900
Sa8050394659647,SM-S9180,SaSM-S9180512Gr,44900
Sa3283632500443,SM-S9180,SaSM-S9180512Gr,44900
Sa7202359942200,SM-S9180,SaSM-S9180512Gr,44900
Sa1347921335063,SM-S9180,SaSM-S9180512Gr,44900
Sa4189184660827,SM-S9180,SaSM-S9180512Gr,44900
Sa5133976565389,SM-S9180,SaSM-S9180512Gr,44900
Sa0269935227342,SM-S9180,SaSM-S9180512Gr,44900
Sa0622256107822,SM-S9180,SaSM-S9180512Gr,44900
Sa5405560979699,SM-S9180,SaSM-S9180512Gr,44900
Sa2821913201001,SM-S9180,SaSM-S9180512Gr,44900
Sa6592529099304,SM-S9180,SaSM-S9180512Gr,44900
Sa2269840102042,SM-S9180,SaSM-S9180512Gr,44900
Sa8248792532942,SM-S9180,SaSM-S9180512Gr,44900
Sa6640768394754,SM-S9180,SaSM-S9180512Gr,44900
Sa4280183442830,SM-S9180,SaSM-S9180512Gr,44900
Sa0425713081888,SM-S9180,SaSM-S9180512Gr,44900
Sa2622500442060,SM-S9180,SaSM-S9180512Gr,44900
Sa7344017410369,SM-S9180,SaSM-S9180512Gr,44900
Sa0303705823977,SM-S9180,SaSM-S9180512Gr,44900
Sa0617717454491,SM-S9180,SaSM-S9180512Gr,44900
Sa2659132152393,SM-S9180,SaSM-S9180512Gr,44900
Sa3344938088268,SM-S9180,SaSM-S9180512Gr,44900
Sa2408200044049,SM-S9180,SaSM-S9180512Gr,44900
Sa6721145156819,SM-S9180,SaSM-S9180512Gr,44900
Sa5241827804568,SM-S9180,SaSM-S9180512Gr,44900
Sa4642069781993,SM-S9180,SaSM-S9180512Gr,44900
Sa2726958433255,SM-S9180,SaSM-S9180512Gr,44900
Sa2745839129114,SM-S9180,SaSM-S9180512Gr,44900
Sa6598467034284,SM-S9180,SaSM-S9180512Gr,44900
Sa7887954598825,SM-S9180,SaSM-S9180512Gr,44900
Sa4408273190475,SM-S9180,SaSM-S9180512Cr,44900
Sa4404594974133,SM-S9180,SaSM-S9180512Cr,44900
Sa9176915185198,SM-S9180,SaSM-S9180512Cr,44900
Sa1394723270816,SM-S9180,SaSM-S9180512Cr,44900
Sa0490753055412,SM-S9180,SaSM-S9180512Cr,44900
Sa8240895585553,SM-S9180,SaSM-S9180512Cr,44900
Sa9586205194504,SM-S9180,SaSM-S9180512Cr,44900
Sa4881022963341,SM-S9180,SaSM-S9180512Cr,44900
Sa6973890448005,SM-S9180,SaSM-S9180512Cr,44900
Sa2613081479626,SM-S9180,SaSM-S9180512Cr,44900
Sa2346834523007,SM-S9180,SaSM-S9180512Cr,44900
Sa2209622837062,SM-S9180,SaSM-S9180512Cr,44900
Sa3701717380309,SM-S9180,SaSM-S9180512Cr,44900
Sa5122183004075,SM-S9180,SaSM-S9180512Cr,44900
Sa5620493484510,SM-S9180,SaSM-S9180512Cr,44900
Sa6728456903015,SM-S9180,SaSM-S9180512Cr,44900
Sa3989233154272,SM-S9180,SaSM-S9180512Cr,44900
Sa1822507807454,SM-S9180,SaSM-S9180512Cr,44900
Sa0973867813854,SM-S9180,SaSM-S9180512Cr,44900
Sa3532691848738,SM-S9180,SaSM-S9180512Cr,44900
Sa9944965115050,SM-S9180,SaSM-S9180512Cr,44900
Sa7030593070610,SM-S9180,SaSM-S9180512Cr,44900
Sa3110766096211,SM-S9180,SaSM-S9180512Cr,44900
Sa5831725474771,SM-S9180,SaSM-S9180512Cr,44900
Sa0186924694721,SM-S9180,SaSM-S9180512Cr,44900
Sa9053935246865,SM-S9180,SaSM-S9180512Cr,44900
Sa0250818454396,SM-S9180,SaSM-S9180512Cr,44900
Sa8462013777580,SM-S9180,SaSM-S9180512Cr,44900
Sa5315350815319,SM-S9180,SaSM-S9180512Cr,44900
Sa7509072633871,SM-S9180,SaSM-S9180512Cr,44900
Sa3777704569232,SM-S9180,SaSM-S9180512Cr,44900
Sa9700861523959,SM-S9180,SaSM-S9180512Cr,44900
Sa2301720753516,SM-S9180,SaSM-S9180512Cr,44900
Sa6215556518546,SM-S9180,SaSM-S9180512Cr,44900
Sa3567571816718,SM-S9180,SaSM-S9180512Cr,44900
Sa0561893219548,SM-S9180,SaSM-S9180512Cr,44900
Sa8101097154901,SM-S9180,SaSM-S9180512Cr,44900
Sa2763958451975,SM-S9180,SaSM-S9180512Cr,44900
Sa2088408762493,SM-S9180,SaSM-S9180512Cr,44900
Sa9005415172047,SM-S9180,SaSM-S9180512Cr,44900
Sa7343149075923,SM-S9180,SaSM-S9180512Cr,44900
Sa2297283532679,SM-S9180,SaSM-S9180512Cr,44900
Sa6484423846082,SM-S9180,SaSM-S9180512Cr,44900
Sa1778369221746,SM-S9180,SaSM-S9180512Cr,44900
Sa3123609686924,SM-S9180,SaSM-S9180512Cr,44900
Sa0829691131346,SM-S9180,SaSM-S9180512Cr,44900
Sa1241885221678,SM-S9180,SaSM-S9180512Cr,44900
Sa2562122028756,SM-S9180,SaSM-S9180512Cr,44900
Sa4958968620493,SM-S9180,SaSM-S9180512Cr,44900
Sa1562730578746,SM-S9180,SaSM-S9180512Cr,44900
Sa0487469414276,SM-S9180,SaSM-S9180512La,44900
Sa6695601574797,SM-S9180,SaSM-S9180512La,44900
Sa6204109498520,SM-S9180,SaSM-S9180512La,44900
Sa7952446526710,SM-S9180,SaSM-S9180512La,44900
Sa2837365025757,SM-S9180,SaSM-S9180512La,44900
Sa9025480772150,SM-S9180,SaSM-S9180512La,44900
Sa8544445162358,SM-S9180,SaSM-S9180512La,44900
Sa6627165481835,SM-S9180,SaSM-S9180512La,44900
Sa7735247173258,SM-S9180,SaSM-S9180512La,44900
Sa6246429381612,SM-S9180,SaSM-S9180512La,44900
Sa4204712771948,SM-S9180,SaSM-S9180512La,44900
Sa4666124187276,SM-S9180,SaSM-S9180512La,44900
Sa9969376392754,SM-S9180,SaSM-S9180512La,44900
Sa7475479879290,SM-S9180,SaSM-S9180512La,44900
Sa3832452653941,SM-S9180,SaSM-S9180512La,44900
Sa4492661547529,SM-S9180,SaSM-S9180512La,44900
Sa1540681737750,SM-S9180,SaSM-S9180512La,44900
Sa3672078747243,SM-S9180,SaSM-S9180512La,44900
Sa2407845137447,SM-S9180,SaSM-S9180512La,44900
Sa5191870303590,SM-S9180,SaSM-S9180512La,44900
Sa4389085876826,SM-S9180,SaSM-S9180512La,44900
Sa7539357382114,SM-S9180,SaSM-S9180512La,44900
Sa4474868248403,SM-S9180,SaSM-S9180512La,44900
Sa0066161839788,SM-S9180,SaSM-S9180512La,44900
Sa4207118087357,SM-S9180,SaSM-S9180512La,44900
Sa4333912793631,SM-S9180,SaSM-S9180512La,44900
Sa4738013513289,SM-S9180,SaSM-S9180512La,44900
Sa3867790150072,SM-S9180,SaSM-S9180512La,44900
Sa0823215356426,SM-S9180,SaSM-S9180512La,44900
Sa3624113628141,SM-S9180,SaSM-S9180512La,44900
Sa6874061570892,SM-S9180,SaSM-S9180512La,44900
Sa3081485882756,SM-S9180,SaSM-S9180512La,44900
Sa2199070313629,SM-S9180,SaSM-S9180512La,44900
Sa0478747662751,SM-S9180,SaSM-S9180512La,44900
Sa0947773845619,SM-S9180,SaSM-S9180512La,44900
Sa7192787498552,SM-S9180,SaSM-S9180512La,44900
Sa0559597109989,SM-S9180,SaSM-S9180512La,44900
Sa3562295613182,SM-S9180,SaSM-S9180512La,44900
Sa1314795655659,SM-S9180,SaSM-S9180512La,44900
Sa7170368889999,SM-S9180,SaSM-S9180512La,44900
Sa3955421110272,SM-S9180,SaSM-S9180512La,44900
Sa4177528517614,SM-S9180,SaSM-S9180512La,44900
Sa8905397557410,SM-S9180,SaSM-S9180512La,44900
Sa6393280742908,SM-S9180,SaSM-S9180512La,44900
Sa6451854777910,SM-S9180,SaSM-S9180512La,44900
Sa7370958978373,SM-S9180,SaSM-S9180512La,44900
Sa0520911697156,SM-S9180,SaSM-S9180512La,44900
Sa0460551355517,SM-S9180,SaSM-S9180512La,44900
Sa3070473689916,SM-S9180,SaSM-S9180512La,44900
Sa6190111762050,SM-S9180,SaSM-S9180512La,44900
Sa1045070580533,SM-S9180,SaSM-S9180512Gr,44900
Sa2274722330686,SM-S9180,SaSM-S9180512Gr,44900
Sa6101510857420,SM-S9180,SaSM-S9180512Gr,44900
Sa8215913179054,SM-S9180,SaSM-S9180512Gr,44900
Sa4507820019306,SM-S9180,SaSM-S9180512Gr,44900
Sa4135591757011,SM-S9180,SaSM-S9180512Gr,44900
Sa8413255786889,SM-S9180,SaSM-S9180512Gr,44900
Sa4329280550226,SM-S9180,SaSM-S9180512Gr,44900
Sa1573098858303,SM-S9180,SaSM-S9180512Gr,44900
Sa7977859461541,SM-S9180,SaSM-S9180512Gr,44900
Sa4763568450176,SM-S9180,SaSM-S9180512Gr,44900
Sa2433681581974,SM-S9180,SaSM-S9180512Gr,44900
Sa1369012369637,SM-S9180,SaSM-S9180512Gr,44900
Sa6183306144631,SM-S9180,SaSM-S9180512Gr,44900
Sa8974914870895,SM-S9180,SaSM-S9180512Gr,44900
Sa7202625882625,SM-S9180,SaSM-S9180512Gr,44900
Sa2738332542297,SM-S9180,SaSM-S9180512Gr,44900
Sa5584321968192,SM-S9180,SaSM-S9180512Gr,44900
Sa1159046821998,SM-S9180,SaSM-S9180512Gr,44900
Sa1595073922868,SM-S9180,SaSM-S9180512Gr,44900
Sa4804504037119,SM-S9180,SaSM-S9180512Gr,44900
Sa1704095957046,SM-S9180,SaSM-S9180512Gr,44900
Sa0303711752918,SM-S9180,SaSM-S9180512Gr,44900
Sa9853047858384,SM-S9180,SaSM-S9180512Gr,44900
Sa7406161871099,SM-S9180,SaSM-S9180512Gr,44900
Sa3108152618446,SM-S9180,SaSM-S9180512Gr,44900
Sa8056144807812,SM-S9180,SaSM-S9180512Gr,44900
Sa7869107578875,SM-S9180,SaSM-S9180512Gr,44900
Sa4466292994375,SM-S9180,SaSM-S9180512Gr,44900
Sa7471410844198,SM-S9180,SaSM-S9180512Gr,44900
Sa0536050948746,SM-S9180,SaSM-S9180512Gr,44900
Sa8264751974253,SM-S9180,SaSM-S9180512Gr,44900
Sa2053140787075,SM-S9180,SaSM-S9180512Gr,44900
Sa0985725672975,SM-S9180,SaSM-S9180512Gr,44900
Sa3854809098859,SM-S9180,SaSM-S9180512Gr,44900
Sa8515278909459,SM-S9180,SaSM-S9180512Gr,44900
Sa3521091409099,SM-S9180,SaSM-S9180512Gr,44900
Sa7473904960998,SM-S9180,SaSM-S9180512Gr,44900
Sa7401458069343,SM-S9180,SaSM-S9180512Gr,44900
Sa3423753582290,SM-S9180,SaSM-S9180512Gr,44900
Sa7864323610412,SM-S9180,SaSM-S9180512Gr,44900
Sa6038110547164,SM-S9180,SaSM-S9180512Gr,44900
Sa8425892757184,SM-S9180,SaSM-S9180512Gr,44900
Sa4099640571429,SM-S9180,SaSM-S9180512Gr,44900
Sa5480447591939,SM-S9180,SaSM-S9180512Gr,44900
Sa9912507473730,SM-S9180,SaSM-S9180512Gr,44900
Sa9458351034809,SM-S9180,SaSM-S9180512Gr,44900
Sa2559740233218,SM-S9180,SaSM-S9180512Gr,44900
Sa1990370751762,SM-S9180,SaSM-S9180512Gr,44900
Sa1811244967843,SM-S9180,SaSM-S9180512Gr,44900
Sa5053002890337,SM-S9180,SaSM-S9180512Sk,44900
Sa2181907912714,SM-S9180,SaSM-S9180512Sk,44900
Sa4284982216174,SM-S9180,SaSM-S9180512Sk,44900
Sa0444229276656,SM-S9180,SaSM-S9180512Sk,44900
Sa1419378615874,SM-S9180,SaSM-S9180512Sk,44900
Sa6112989164746,SM-S9180,SaSM-S9180512Sk,44900
Sa8706507759142,SM-S9180,SaSM-S9180512Sk,44900
Sa1849341493943,SM-S9180,SaSM-S9180512Sk,44900
Sa0970580709174,SM-S9180,SaSM-S9180512Sk,44900
Sa1102039256110,SM-S9180,SaSM-S9180512Sk,44900
Sa3583054140791,SM-S9180,SaSM-S9180512Sk,44900
Sa8373818027125,SM-S9180,SaSM-S9180512Sk,44900
Sa1600385252376,SM-S9180,SaSM-S9180512Sk,44900
Sa3729168422453,SM-S9180,SaSM-S9180512Sk,44900
Sa4940809791487,SM-S9180,SaSM-S9180512Sk,44900
Sa6788697449048,SM-S9180,SaSM-S9180512Sk,44900
Sa1404622258433,SM-S9180,SaSM-S9180512Sk,44900
Sa4106734687017,SM-S9180,SaSM-S9180512Sk,44900
Sa7375630749229,SM-S9180,SaSM-S9180512Sk,44900
Sa7924651498582,SM-S9180,SaSM-S9180512Sk,44900
Sa2221463992754,SM-S9180,SaSM-S9180512Sk,44900
Sa4526758012828,SM-S9180,SaSM-S9180512Sk,44900
Sa4075497196136,SM-S9180,SaSM-S9180512Sk,44900
Sa6504865516909,SM-S9180,SaSM-S9180512Sk,44900
Sa5349479547096,SM-S9180,SaSM-S9180512Sk,44900
Sa5111140242783,SM-S9180,SaSM-S9180512Sk,44900
Sa9473987574780,SM-S9180,SaSM-S9180512Sk,44900
Sa5450074182498,SM-S9180,SaSM-S9180512Sk,44900
Sa3518379007658,SM-S9180,SaSM-S9180512Sk,44900
Sa6775931608751,SM-S9180,SaSM-S9180512Sk,44900
Sa9394500033565,SM-S9180,SaSM-S9180512Sk,44900
Sa4804687628674,SM-S9180,SaSM-S9180512Sk,44900
Sa4357183419509,SM-S9180,SaSM-S9180512Sk,44900
Sa5955354757468,SM-S9180,SaSM-S9180512Sk,44900
Sa0078066601546,SM-S9180,SaSM-S9180512Sk,44900
Sa3446837971878,SM-S9180,SaSM-S9180512Sk,44900
Sa5617918785429,SM-S9180,SaSM-S9180512Sk,44900
Sa9075113010898,SM-S9180,SaSM-S9180512Sk,44900
Sa2260279435093,SM-S9180,SaSM-S9180512Sk,44900
Sa2115767804886,SM-S9180,SaSM-S9180512Sk,44900
